rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
10,10,1,OLD,20202281,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,4336500,0.6,1166760,36.8,912859740,489,77,18.7,112256,92,104,2020-09-11
1,1,0,OLD,20201122,테넷,2020-08-26,696746350,51.7,367284800,111.5,11713347580,72658,39002,115.9,1276482,1304,3963,2020-09-12
2,2,1,OLD,20193666,오! 문희,2020-09-02,185141760,13.7,102704680,124.6,1673943370,21064,11641,123.5,208227,716,2305,2020-09-12
3,3,-1,OLD,20175405,뉴 뮤턴트,2020-09-10,138404430,10.3,48028120,53.1,347765660,15137,5270,53.4,39263,803,2639,2020-09-12
4,4,0,OLD,20201687,기기괴괴 성형수,2020-09-09,119294700,8.9,57112700,91.8,299732000,12717,6117,92.7,33522,272,1051,2020-09-12
5,5,0,OLD,20183813,결백,2020-06-10,44398000,3.3,12398000,38.7,7765715340,6000,2000,50,881853,14,42,2020-09-12
6,6,0,OLD,20197922,다만 악에서 구하소서,2020-08-05,48195080,3.6,24743860,105.5,38428956800,5257,2693,105,4336366,403,660,2020-09-12
7,7,0,OLD,20202203,에이바,2020-09-09,30226870,2.2,9641590,46.8,126481360,3485,973,38.7,16392,436,886,2020-09-12
8,8,2,OLD,20202281,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,16967180,1.3,12630680,291.3,929826920,2034,1545,316,114290,156,201,2020-09-12
9,9,-1,OLD,20199302,테스와 보낸 여름,2020-09-10,13198760,1.0,4392160,49.9,35106840,1407,495,54.3,3811,185,237,2020-09-12
10,10,1,OLD,20112692,드라이브,2011-11-17,10638810,0.8,6245410,142.2,243306890,1086,600,123.5,30181,71,99,2020-09-12
1,1,0,OLD,20201122,테넷,2020-08-26,560046270,50.2,-136700080,-19.6,12273393850,58742,-13916,-19.2,1335224,1318,3917,2020-09-13
2,2,0,OLD,20193666,오! 문희,2020-09-02,172058270,15.4,-13083490,-7.1,1846001640,19499,-1565,-7.4,227726,730,2278,2020-09-13
3,3,1,OLD,20201687,기기괴괴 성형수,2020-09-09,99560600,8.9,-19734100,-16.5,399292600,10688,-2029,-16,44210,276,1040,2020-09-13
4,4,-1,OLD,20175405,뉴 뮤턴트,2020-09-10,92723920,8.3,-45680510,-33,440489580,10173,-4964,-32.8,49436,742,2308,2020-09-13
5,5,0,OLD,20183813,결백,2020-06-10,46427000,4.2,2029000,4.6,7812142340,6000,0,0,887853,14,42,2020-09-13
6,6,0,OLD,20197922,다만 악에서 구하소서,2020-08-05,41833470,3.8,-6361610,-13.2,38470790270,4582,-675,-12.8,4340948,403,656,2020-09-13
7,7,0,OLD,20202203,에이바,2020-09-09,24041400,2.2,-6185470,-20.5,150522760,2763,-722,-20.7,19155,407,795,2020-09-13
8,8,0,OLD,20202281,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,19716550,1.8,2749370,16.2,949543470,2347,313,15.4,116637,166,225,2020-09-13
9,9,0,OLD,20199302,테스와 보낸 여름,2020-09-10,13327830,1.2,129070,1,48434670,1394,-13,-0.9,5205,194,245,2020-09-13
10,10,0,OLD,20112692,드라이브,2011-11-17,7397920,0.7,-3240890,-30.5,250704810,813,-273,-25.1,30994,65,95,2020-09-13
1,1,0,OLD,20201122,테넷,2020-08-26,184733240,51.3,-375313030,-67,12458127090,20534,-38208,-65,1355758,1230,3210,2020-09-14
2,2,0,OLD,20193666,오! 문희,2020-09-02,53533900,14.9,-118524370,-68.9,1899535540,6842,-12657,-64.9,234568,643,1689,2020-09-14
3,3,0,OLD,20201687,기기괴괴 성형수,2020-09-09,33394600,9.3,-66166000,-66.5,432687200,3968,-6720,-62.9,48178,248,799,2020-09-14
4,4,0,OLD,20175405,뉴 뮤턴트,2020-09-10,26913420,7.5,-65810500,-71,467403000,3213,-6960,-68.4,52649,570,1339,2020-09-14
5,5,1,OLD,20197922,다만 악에서 구하소서,2020-08-05,16248910,4.5,-25584560,-61.2,38487039180,1956,-2626,-57.3,4342904,344,521,2020-09-14
6,6,-1,OLD,20183813,결백,2020-06-10,10451000,2.9,-35976000,-77.5,7822593340,1400,-4600,-76.7,889253,14,17,2020-09-14
7,7,0,OLD,20202203,에이바,2020-09-09,7488830,2.1,-16552570,-68.9,158011590,972,-1791,-64.8,20127,299,509,2020-09-14
8,8,1,OLD,20199302,테스와 보낸 여름,2020-09-10,3812870,1.1,-9514960,-71.4,52247540,498,-896,-64.3,5703,143,183,2020-09-14
9,9,1,OLD,20112692,드라이브,2011-11-17,2656910,0.7,-4741010,-64.1,253361720,329,-484,-59.5,31323,61,84,2020-09-14
10,10,-2,OLD,20202281,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,2472840,0.7,-17243710,-87.5,952016310,312,-2035,-86.7,116949,84,93,2020-09-14
1,1,0,OLD,20201122,테넷,2020-08-26,174223550,50.6,-10509690,-5.7,12632350640,19324,-1210,-5.9,1375082,1239,3134,2020-09-15
2,2,0,OLD,20193666,오! 문희,2020-09-02,56156160,16.3,2622260,4.9,1955691700,9166,2324,34,243734,685,1794,2020-09-15
3,3,0,OLD,20201687,기기괴괴 성형수,2020-09-09,32843100,9.5,-551500,-1.7,465530300,3970,2,0.1,52148,250,800,2020-09-15
4,4,0,OLD,20175405,뉴 뮤턴트,2020-09-10,23990770,7.0,-2922650,-10.9,491393770,2888,-325,-10.1,55537,560,1255,2020-09-15
5,5,0,OLD,20197922,다만 악에서 구하소서,2020-08-05,14581900,4.2,-1667010,-10.3,38501621080,1749,-207,-10.6,4344653,342,518,2020-09-15
6,6,1,OLD,20202203,에이바,2020-09-09,7168080,2.1,-320750,-4.3,165179670,933,-39,-4,21060,290,479,2020-09-15
7,7,1,OLD,20199302,테스와 보낸 여름,2020-09-10,4101380,1.2,288510,7.6,56348920,520,22,4.4,6223,149,185,2020-09-15
8,8,2,OLD,20202281,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,3287740,1.0,814900,33,955304050,416,104,33.3,117365,97,111,2020-09-15
9,9,0,OLD,20112692,드라이브,2011-11-17,3214580,0.9,557670,21,256576300,396,67,20.4,31719,62,85,2020-09-15
10,10,1,OLD,20203237,아무도 없다,2020-09-09,2386680,0.7,-114620,-4.6,36601950,285,-18,-5.9,4156,90,115,2020-09-15
1,1,0,OLD,20201122,테넷,2020-08-26,195303930,49.3,21080380,12.1,12827654570,21629,2305,11.9,1396711,1297,3327,2020-09-16
2,2,0,OLD,20193666,오! 문희,2020-09-02,57552400,14.5,1396240,2.5,2013244100,7166,-2000,-21.8,250900,645,1744,2020-09-16
3,3,0,OLD,20201687,기기괴괴 성형수,2020-09-09,31874400,8.0,-968700,-2.9,497404700,3871,-99,-2.5,56019,260,772,2020-09-16
4,4,0,NEW,20202204,더 렌탈 : 소리없는 감시자,2020-09-16,21694440,5.5,21694440,100,21694440,2981,2981,100,2981,245,478,2020-09-16
5,5,-1,OLD,20175405,뉴 뮤턴트,2020-09-10,22722820,5.7,-1267950,-5.3,514116590,2702,-186,-6.4,58239,492,1091,2020-09-16
6,6,-1,OLD,20197922,다만 악에서 구하소서,2020-08-05,15033580,3.8,451680,3.1,38516654660,1816,67,3.8,4346469,305,465,2020-09-16
7,7,-1,OLD,20202203,에이바,2020-09-09,6889300,1.7,-278780,-3.9,172068970,864,-69,-7.4,21924,231,367,2020-09-16
8,8,0,NEW,20203303,지니어스 독,2020-09-16,6434900,1.6,6434900,100,6434900,850,850,100,850,142,263,2020-09-16
9,9,0,NEW,20206679,공포체험라디오 4DX,2020-09-16,4956500,1.3,4956500,100,4956500,538,538,100,538,37,71,2020-09-16
10,10,-3,OLD,20199302,테스와 보낸 여름,2020-09-10,3737270,0.9,-364110,-8.9,60086190,473,-47,-9,6696,123,153,2020-09-16
1,1,0,NEW,20193822,뮬란,2020-09-17,257348660,46.5,257348660,100,257784660,31438,31438,100,31488,1420,5142,2020-09-17
2,2,-1,OLD,20201122,테넷,2020-08-26,157107400,28.4,-38196530,-19.6,12984761970,17481,-4148,-19.2,1414192,831,2148,2020-09-17
3,3,-1,OLD,20193666,오! 문희,2020-09-02,37350160,6.7,-20202240,-35.1,2050594260,4653,-2513,-35.1,255553,448,1059,2020-09-17
4,4,-1,OLD,20201687,기기괴괴 성형수,2020-09-09,23897400,4.3,-7977000,-25,521302100,2847,-1024,-26.5,58866,205,535,2020-09-17
5,5,0,NEW,20080850,공포분자,2020-09-17,7129100,1.3,7129100,100,13557100,1082,1082,100,1971,51,67,2020-09-17
6,6,-2,OLD,20202204,더 렌탈 : 소리없는 감시자,2020-09-16,7565970,1.4,-14128470,-65.1,29260410,1061,-1920,-64.4,4042,172,231,2020-09-17
7,7,0,NEW,20205001,도망친 여자,2020-09-17,8376180,1.5,8376180,100,9699180,1034,1034,100,1181,137,190,2020-09-17
8,8,0,NEW,20206259,위 섬온 더 다크니스,2020-09-17,4846000,0.9,4846000,100,4846000,959,959,100,959,49,50,2020-09-17
9,9,0,NEW,20202103,비독: 파리의 황제,2020-09-17,5967810,1.1,5967810,100,5967810,766,766,100,766,171,249,2020-09-17
10,10,-4,OLD,20197922,다만 악에서 구하소서,2020-08-05,4812270,0.9,-10221310,-68,38521466930,590,-1226,-67.5,4347059,108,148,2020-09-17
1,1,0,OLD,20193822,뮬란,2020-09-17,241991280,38.2,-15357380,-6,499775940,26834,-4604,-14.6,58322,1412,4941,2020-09-18
2,2,0,OLD,20201122,테넷,2020-08-26,231538910,36.6,74431510,47.4,13216300880,23861,6380,36.5,1438053,886,2379,2020-09-18
3,3,0,OLD,20193666,오! 문희,2020-09-02,50792780,8.0,13442620,36,2101387040,5814,1161,25,261367,478,1121,2020-09-18
4,4,0,OLD,20201687,기기괴괴 성형수,2020-09-09,29694300,4.7,5796900,24.3,550996400,3226,379,13.3,62092,215,585,2020-09-18
5,5,5,OLD,20197922,다만 악에서 구하소서,2020-08-05,9278580,1.5,4466310,92.8,38530745510,856,266,45.1,4347915,122,169,2020-09-18
6,6,1,OLD,20205001,도망친 여자,2020-09-17,7467250,1.2,-908930,-10.9,17166430,838,-196,-19,2019,134,184,2020-09-18
7,7,2,OLD,20202103,비독: 파리의 황제,2020-09-17,6250200,1.0,282390,4.7,12218010,742,-24,-3.1,1508,170,247,2020-09-18
8,8,-2,OLD,20202204,더 렌탈 : 소리없는 감시자,2020-09-16,6427260,1.0,-1138710,-15.1,35687670,701,-360,-33.9,4743,168,229,2020-09-18
9,9,2,OLD,20175405,뉴 뮤턴트,2020-09-10,5365140,0.8,1002980,23,523843890,587,59,11.2,59354,170,223,2020-09-18
10,10,2,OLD,20183813,결백,2020-06-10,4000000,0.6,289000,7.8,7830304340,500,0,0,890253,4,4,2020-09-18
1,1,1,OLD,20201122,테넷,2020-08-26,515611960,39.7,284073050,122.7,13731912840,53750,29889,125.3,1491803,1035,2912,2020-09-19
2,2,-1,OLD,20193822,뮬란,2020-09-17,465235020,35.8,223243740,92.3,965010960,51263,24429,91,109585,1418,5384,2020-09-19
3,3,0,OLD,20193666,오! 문희,2020-09-02,105418900,8.1,54626120,107.5,2206805940,11928,6114,105.2,273295,539,1320,2020-09-19
4,4,0,OLD,20201687,기기괴괴 성형수,2020-09-09,58374100,4.5,28679800,96.6,609370500,6357,3131,97.1,68449,227,679,2020-09-19
5,5,5,OLD,20183813,결백,2020-06-10,15880000,1.2,11880000,297,7846184340,2000,1500,300,892253,14,14,2020-09-19
6,6,25,OLD,20199883,오케이 마담,2020-08-12,8928500,0.7,8229000,1176.4,10972863000,1651,1576,2101.3,1227416,23,25,2020-09-19
7,7,0,NEW,20205386,인디애니페스트2020 릴레이작가 초청전, ,8220000,0.6,8220000,100,8766000,1370,1370,100,1461,4,10,2020-09-19
8,8,-3,OLD,20197922,다만 악에서 구하소서,2020-08-05,12189070,0.9,2910490,31.4,38542934580,1360,504,58.9,4349275,133,174,2020-09-19
9,9,4,OLD,20205284,매지컬: 공주를 웃겨라,2020-09-17,9801480,0.8,7266680,286.7,15992940,1214,897,283,1999,216,255,2020-09-19
10,10,-3,OLD,20202103,비독: 파리의 황제,2020-09-17,10643480,0.8,4393280,70.3,22861490,1130,388,52.3,2638,180,247,2020-09-19
1,1,0,OLD,20201122,테넷,2020-08-26,424020310,38.5,-91591650,-17.8,14155933150,44566,-9184,-17.1,1536369,1073,2919,2020-09-20
2,2,0,OLD,20193822,뮬란,2020-09-17,382399490,34.8,-82835530,-17.8,1347410450,42448,-8815,-17.2,152033,1396,5120,2020-09-20
3,3,0,OLD,20193666,오! 문희,2020-09-02,102625010,9.3,-2793890,-2.7,2309430950,11627,-301,-2.5,284922,540,1320,2020-09-20
4,4,0,OLD,20201687,기기괴괴 성형수,2020-09-09,51225900,4.7,-7148200,-12.2,660596400,5483,-874,-13.7,73932,230,660,2020-09-20
5,5,0,OLD,20183813,결백,2020-06-10,13445000,1.2,-2435000,-15.3,7859629340,1772,-228,-11.4,894025,12,12,2020-09-20
6,6,5,OLD,20202281,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,11263540,1.0,1700260,17.8,982159240,1344,227,20.3,120580,107,138,2020-09-20
7,7,1,OLD,20197922,다만 악에서 구하소서,2020-08-05,10679680,1.0,-1509390,-12.4,38553614260,1218,-142,-10.4,4350493,121,165,2020-09-20
8,8,-1,OLD,20205386,인디애니페스트2020 릴레이작가 초청전, ,6984000,0.6,-1236000,-15,15750000,1164,-206,-15,2625,4,8,2020-09-20
9,9,-3,OLD,20199883,오케이 마담,2020-08-12,5942500,0.5,-2986000,-33.4,10978805500,1135,-516,-31.3,1228551,23,26,2020-09-20
10,10,-1,OLD,20205284,매지컬: 공주를 웃겨라,2020-09-17,8966360,0.8,-835120,-8.5,24959300,1109,-105,-8.6,3108,220,252,2020-09-20
1,1,0,OLD,20201122,테넷,2020-08-26,139809010,42.7,-284211300,-67,14295742160,15647,-28919,-64.9,1552016,989,2446,2020-09-21
2,2,0,OLD,20193822,뮬란,2020-09-17,96974850,29.6,-285424640,-74.6,1444385300,11873,-30575,-72,163906,1237,3478,2020-09-21
3,3,0,OLD,20193666,오! 문희,2020-09-02,29093230,8.9,-73531780,-71.7,2338524180,4180,-7447,-64,289102,484,1035,2020-09-21
4,4,0,OLD,20201687,기기괴괴 성형수,2020-09-09,15794400,4.8,-35431500,-69.2,676390800,1873,-3610,-65.8,75805,188,484,2020-09-21
5,5,0,NEW,20178401,검객,2020-09-23,4851000,1.5,4851000,100,6615000,539,539,100,735,11,11,2020-09-21
6,6,6,OLD,20205001,도망친 여자,2020-09-17,4274460,1.3,-4302420,-50.2,39720310,538,-425,-44.1,4622,123,167,2020-09-21
7,7,0,OLD,20197922,다만 악에서 구하소서,2020-08-05,4070780,1.2,-6608900,-61.9,38557685040,505,-713,-58.5,4350998,110,144,2020-09-21
8,8,3,OLD,20202103,비독: 파리의 황제,2020-09-17,3604800,1.1,-5640650,-61,35711740,471,-560,-54.3,4140,157,198,2020-09-21
9,9,4,OLD,20202204,더 렌탈 : 소리없는 감시자,2020-09-16,3210500,1.0,-5043400,-61.1,55865780,394,-485,-55.2,6952,123,157,2020-09-21
10,10,4,OLD,20175405,뉴 뮤턴트,2020-09-10,2167900,0.7,-5328650,-71.1,541678310,266,-564,-68,61369,117,144,2020-09-21
1,1,0,OLD,20201122,테넷,2020-08-26,134419260,41.6,-5389750,-3.9,14430161420,14878,-769,-4.9,1566894,986,2406,2020-09-22
2,2,0,OLD,20193822,뮬란,2020-09-17,86204400,26.7,-10770450,-11.1,1530589700,10521,-1352,-11.4,174427,1218,3269,2020-09-22
3,3,0,OLD,20193666,오! 문희,2020-09-02,30833480,9.5,1740250,6,2369357660,4389,209,5,293491,489,1061,2020-09-22
4,4,0,OLD,20201687,기기괴괴 성형수,2020-09-09,14931100,4.6,-863300,-5.5,691321900,1827,-46,-2.5,77632,183,457,2020-09-22
5,5,0,NEW,20190621,죽지않는 인간들의 밤,2020-09-29,5131000,1.6,5131000,100,7873000,571,571,100,877,6,10,2020-09-22
6,6,0,OLD,20205001,도망친 여자,2020-09-17,4325380,1.3,50920,1.2,44045690,564,26,4.8,5186,124,162,2020-09-22
7,7,0,OLD,20197922,다만 악에서 구하소서,2020-08-05,4352780,1.3,282000,6.9,38562037820,536,31,6.1,4351534,118,148,2020-09-22
8,8,0,OLD,20202103,비독: 파리의 황제,2020-09-17,4040660,1.3,435860,12.1,39752400,519,48,10.2,4659,165,206,2020-09-22
9,9,5,OLD,20205386,인디애니페스트2020 릴레이작가 초청전, ,2304000,0.7,1158000,101,19200000,384,193,101,3200,1,3,2020-09-22
10,10,-1,OLD,20202204,더 렌탈 : 소리없는 감시자,2020-09-16,3111500,1.0,-99000,-3.1,58977280,382,-12,-3,7334,122,160,2020-09-22
1,1,0,NEW,20190601,디바,2020-09-23,122864260,24.2,122864260,100,125608260,15489,15489,100,15734,831,3088,2020-09-23
2,2,0,NEW,20178401,검객,2020-09-23,106312600,20.9,106312600,100,112927600,13085,13085,100,13820,623,2056,2020-09-23
3,3,-2,OLD,20201122,테넷,2020-08-26,111754960,22.0,-22664300,-16.9,14541916380,12970,-1908,-12.8,1579864,781,1903,2020-09-23
4,4,-2,OLD,20193822,뮬란,2020-09-17,65863120,13.0,-20341280,-23.6,1596452820,7559,-2962,-28.2,181986,732,1910,2020-09-23
5,5,0,NEW,20202341,아웃포스트,2020-09-23,32383930,6.4,32383930,100,32383930,4130,4130,100,4130,391,707,2020-09-23
6,6,-3,OLD,20193666,오! 문희,2020-09-02,17426420,3.4,-13407060,-43.5,2386784080,2471,-1918,-43.7,295962,327,548,2020-09-23
7,7,0,NEW,20201968,반교: 디텐션,2020-08-13,8000000,1.6,8000000,100,324596250,1600,1600,100,36064,11,11,2020-09-23
8,8,-4,OLD,20201687,기기괴괴 성형수,2020-09-09,11381200,2.2,-3549900,-23.8,702703100,1363,-464,-25.4,78995,165,338,2020-09-23
9,9,-3,OLD,20205001,도망친 여자,2020-09-17,3156980,0.6,-1168400,-27,47202670,394,-170,-30.1,5580,90,110,2020-09-23
10,10,0,NEW,20181162,돌멩이,2020-10-15,2205000,0.4,2205000,100,2205000,245,245,100,245,5,5,2020-09-23
1,1,0,NEW,20204684,브레이크 더 사일런스: 더 무비,2020-09-24,187023000,28.0,187023000,100,187023000,21585,21585,100,21585,205,1054,2020-09-24
2,2,-1,OLD,20190601,디바,2020-09-23,108418660,16.2,-14445600,-11.8,234026920,13578,-1911,-12.3,29312,820,2946,2020-09-24
3,3,0,OLD,20201122,테넷,2020-08-26,103332450,15.5,-8422510,-7.5,14645248830,11925,-1045,-8.1,1591789,741,1797,2020-09-24
4,4,-2,OLD,20178401,검객,2020-09-23,92251770,13.8,-14060830,-13.2,205179370,11479,-1606,-12.3,25299,640,2053,2020-09-24
5,5,-1,OLD,20193822,뮬란,2020-09-17,48476220,7.3,-17386900,-26.4,1644929040,5721,-1838,-24.3,187707,652,1623,2020-09-24
6,6,-1,OLD,20202341,아웃포스트,2020-09-23,32035440,4.8,-348490,-1.1,64419370,4145,15,0.4,8275,417,744,2020-09-24
7,7,-1,OLD,20193666,오! 문희,2020-09-02,23127530,3.5,5701110,32.7,2409911610,3304,833,33.7,299266,320,500,2020-09-24
8,8,0,NEW,20196271,강철비2: 정상회담,2020-07-29,4736000,0.7,4736000,100,14641818110,2338,2338,100,1784208,9,12,2020-09-24
9,9,5,OLD,20197922,다만 악에서 구하소서,2020-08-05,8907980,1.3,7445880,509.3,38572407900,1701,1522,850.3,4353414,39,50,2020-09-24
10,10,-2,OLD,20201687,기기괴괴 성형수,2020-09-09,11403500,1.7,22300,0.2,714106600,1397,34,2.5,80392,167,339,2020-09-24
1,1,2,OLD,20201122,테넷,2020-08-26,155005780,20.8,51673330,50,14800254610,16502,4577,38.4,1608291,783,1981,2020-09-25
2,2,0,OLD,20190601,디바,2020-09-23,127866680,17.1,19448020,17.9,361893600,15324,1746,12.9,44636,830,2910,2020-09-25
3,3,1,OLD,20178401,검객,2020-09-23,124445770,16.7,32194000,34.9,329625140,14254,2775,24.2,39553,727,2292,2020-09-25
4,4,-3,OLD,20204684,브레이크 더 사일런스: 더 무비,2020-09-24,127510000,17.1,-59513000,-31.8,314533000,13419,-8166,-37.8,35004,200,1038,2020-09-25
5,5,0,OLD,20193822,뮬란,2020-09-17,60712560,8.1,12236340,25.2,1705641600,6565,844,14.8,194272,640,1634,2020-09-25
6,6,0,OLD,20202341,아웃포스트,2020-09-23,44404870,5.9,12369430,38.6,108824240,5224,1079,26,13499,454,816,2020-09-25
7,7,0,OLD,20193666,오! 문희,2020-09-02,24857560,3.3,1730030,7.5,2434769170,3753,449,13.6,303019,351,549,2020-09-25
8,8,0,NEW,20190621,죽지않는 인간들의 밤,2020-09-29,19551000,2.6,19551000,100,27424000,2009,2009,100,2886,41,41,2020-09-25
9,9,1,OLD,20201687,기기괴괴 성형수,2020-09-09,13613100,1.8,2209600,19.4,727719700,1489,92,6.6,81881,159,355,2020-09-25
10,10,-2,OLD,20196271,강철비2: 정상회담,2020-07-29,2801000,0.4,-1935000,-40.9,14644619110,1383,-955,-40.8,1785591,7,7,2020-09-25
1,1,0,OLD,20201122,테넷,2020-08-26,362360370,24.7,207354590,133.8,15162614980,38603,22101,133.9,1646894,859,2367,2020-09-26
2,2,1,OLD,20178401,검객,2020-09-23,298148100,20.3,173702330,139.6,627773240,33577,19323,135.6,73130,820,2815,2020-09-26
3,3,-1,OLD,20190601,디바,2020-09-23,207825680,14.2,79959000,62.5,569719280,23710,8386,54.7,68346,811,3128,2020-09-26
4,4,0,OLD,20204684,브레이크 더 사일런스: 더 무비,2020-09-24,203256500,13.9,75746500,59.4,517789500,22359,8940,66.6,57363,199,1059,2020-09-26
5,5,0,OLD,20193822,뮬란,2020-09-17,124530800,8.5,63818240,105.1,1830172400,13568,7003,106.7,207840,686,1888,2020-09-26
6,6,0,OLD,20202341,아웃포스트,2020-09-23,87542020,6.0,43137150,97.1,196366260,9944,4720,90.4,23443,454,974,2020-09-26
7,7,0,OLD,20193666,오! 문희,2020-09-02,63229260,4.3,38371700,154.4,2497998430,7749,3996,106.5,310768,384,628,2020-09-26
8,8,4,OLD,20206178,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,2020-09-24,22909370,1.6,17205150,301.6,35855370,3084,2330,309,4874,155,314,2020-09-26
9,9,0,OLD,20201687,기기괴괴 성형수,2020-09-09,26771100,1.8,13158000,96.7,754490800,2897,1408,94.6,84778,182,430,2020-09-26
10,10,0,OLD,20196271,강철비2: 정상회담,2020-07-29,5834000,0.4,3033000,108.3,14650453110,2877,1494,108,1788468,9,16,2020-09-26
1,1,0,OLD,20201122,테넷,2020-08-26,337910690,25.2,-24449680,-6.7,15500525670,36456,-2147,-5.6,1683350,882,2380,2020-09-27
2,2,0,OLD,20178401,검객,2020-09-23,311106190,23.2,12958090,4.3,938879430,35205,1628,4.8,108335,832,2867,2020-09-27
3,3,0,OLD,20190601,디바,2020-09-23,175828760,13.1,-31996920,-15.4,745548040,19906,-3804,-16,88252,786,2967,2020-09-27
4,4,0,OLD,20204684,브레이크 더 사일런스: 더 무비,2020-09-24,132850000,9.9,-70406500,-34.6,650639500,14880,-7479,-33.4,72243,196,1027,2020-09-27
5,5,0,OLD,20193822,뮬란,2020-09-17,121131420,9.0,-3399380,-2.7,1951303820,13425,-143,-1.1,221265,674,1862,2020-09-27
6,6,0,OLD,20202341,아웃포스트,2020-09-23,84488710,6.3,-3053310,-3.5,280854970,9627,-317,-3.2,33070,454,970,2020-09-27
7,7,0,OLD,20193666,오! 문희,2020-09-02,65471910,4.9,2242650,3.5,2563470340,7980,231,3,318748,381,618,2020-09-27
8,8,0,OLD,20206178,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,2020-09-24,21280450,1.6,-1628920,-7.1,57135820,2865,-219,-7.1,7739,157,314,2020-09-27
9,9,0,OLD,20201687,기기괴괴 성형수,2020-09-09,24966000,1.9,-1805100,-6.7,779456800,2685,-212,-7.3,87463,179,408,2020-09-27
10,10,0,OLD,20196271,강철비2: 정상회담,2020-07-29,2801000,0.2,-3033000,-52,14653254110,1383,-1494,-51.9,1789851,7,7,2020-09-27
1,1,0,OLD,20201122,테넷,2020-08-26,142305520,26.4,-195605170,-57.9,15642831190,16318,-20138,-55.2,1699668,848,2121,2020-09-28
2,2,0,OLD,20178401,검객,2020-09-23,114870810,21.3,-196235380,-63.1,1053750240,14239,-20966,-59.6,122574,774,2537,2020-09-28
3,3,0,OLD,20190601,디바,2020-09-23,61720790,11.5,-114107970,-64.9,807268830,7688,-12218,-61.4,95940,696,2146,2020-09-28
4,4,0,OLD,20204684,브레이크 더 사일런스: 더 무비,2020-09-24,63079000,11.7,-69771000,-52.5,713718500,7390,-7490,-50.3,79633,183,777,2020-09-28
5,5,0,OLD,20193822,뮬란,2020-09-17,39947260,7.4,-81184160,-67,1991251080,4836,-8589,-64,226101,585,1397,2020-09-28
6,6,0,OLD,20202341,아웃포스트,2020-09-23,37179580,6.9,-47309130,-56,318034550,4690,-4937,-51.3,37760,446,916,2020-09-28
7,7,0,OLD,20193666,오! 문희,2020-09-02,26963920,5.0,-38507990,-58.8,2590434260,3767,-4213,-52.8,322515,339,531,2020-09-28
8,8,1,OLD,20201687,기기괴괴 성형수,2020-09-09,8702500,1.6,-16263500,-65.1,788159300,1033,-1652,-61.5,88496,143,286,2020-09-28
9,9,1,OLD,20196271,강철비2: 정상회담,2020-07-29,2112000,0.4,-689000,-24.6,14655366110,946,-437,-31.6,1790797,6,6,2020-09-28
10,10,70,OLD,20207103,블러드 킬,2020-09-28,4064500,0.8,3995500,5790.6,4233500,807,800,11428.6,823,50,51,2020-09-28
1,1,13,OLD,20184482,국제수사,2020-09-29,566976530,28.4,564312530,21182.9,573144030,85855,85559,28905.1,86468,1000,4311,2020-09-29
2,2,0,NEW,20199816,담보,2020-09-29,437255920,21.9,437255920,100,441998920,67610,67610,100,68137,967,3957,2020-09-29
3,3,0,NEW,20204008,그린랜드,2020-09-29,167365020,8.4,167365020,100,169129020,25795,25795,100,25991,568,1812,2020-09-29
4,4,0,NEW,20190621,죽지않는 인간들의 밤,2020-09-29,100290680,5.0,100290680,100,127714680,15086,15086,100,17972,559,1929,2020-09-29
5,5,0,NEW,20206826,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2020-09-29,450235500,22.6,450235500,100,450725500,14785,14785,100,14834,102,251,2020-09-29
6,6,-5,OLD,20201122,테넷,2020-08-26,99357830,5.0,-42947690,-30.2,15742189020,14379,-1939,-11.9,1714047,384,636,2020-09-29
7,7,-3,OLD,20204684,브레이크 더 사일런스: 더 무비,2020-09-24,47607000,2.4,-15472000,-24.5,761325500,7326,-64,-0.9,86959,154,492,2020-09-29
8,8,-6,OLD,20178401,검객,2020-09-23,46361280,2.3,-68509530,-59.6,1100111520,7024,-7215,-50.7,129598,438,715,2020-09-29
9,9,-6,OLD,20190601,디바,2020-09-23,15622160,0.8,-46098630,-74.7,822890990,2353,-5335,-69.4,98293,350,456,2020-09-29
10,10,-3,OLD,20193666,오! 문희,2020-09-02,11044860,0.6,-15919060,-59,2601479120,1869,-1898,-50.4,324384,114,127,2020-09-29
1,1,1,OLD,20199816,담보,2020-09-29,848711840,27.6,411455920,94.1,1290710760,97712,30102,44.5,165849,1036,4532,2020-09-30
2,2,-1,OLD,20184482,국제수사,2020-09-29,770095890,25.1,203119360,35.8,1343239920,89375,3520,4.1,175843,1074,4852,2020-09-30
