rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,current_date
2,2,0,OLD,20235834,위시,2024-01-03,195335435,13.8,-9287426,-4.5,10146518881,21566,-604,-2.7,1059069,802,2401,2024-01-17
3,3,0,OLD,20212866,서울의 봄,2023-11-22,158172827,11.2,-16490573,-9.4,125139751338,16629,-1504,-8.3,12839123,757,1890,2024-01-17
4,4,0,OLD,20203702,노량: 죽음의 바다,2023-12-20,113372972,8.0,-9314363,-7.6,43637378561,12330,-835,-6.3,4428664,782,1755,2024-01-17
5,5,0,OLD,20235583,인투 더 월드,2024-01-10,73106135,5.2,-17083291,-18.9,1555371068,8785,-1410,-13.8,169399,542,1002,2024-01-17
6,6,0,NEW,20124315,엔드 오브 에반게리온,2024-01-17,64294942,4.6,64294942,100,64294942,6323,6323,100,6323,109,251,2024-01-17
7,7,0,NEW,20235854,덤 머니,2024-01-17,51646876,3.7,51646876,100,62784376,5917,5917,100,7145,465,862,2024-01-17
8,8,-2,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,42305466,3.0,-5421979,-11.4,8089792178,4417,-554,-11.1,836576,384,520,2024-01-17
9,9,-2,OLD,20235353,길위에 김대중,2024-01-10,33296601,2.4,-436572,-1.3,661462275,3641,103,2.9,68963,370,535,2024-01-17
10,10,-2,OLD,20234114,괴물,2023-11-29,22957897,1.6,100305,0.4,4561767602,2313,47,2.1,463776,167,234,2024-01-17
1,1,0,OLD,20235253,외계+인 2부,2024-01-10,384640592,29.7,-10265089,-2.6,7873965599,40751,-707,-1.7,815931,1253,4517,2024-01-18
2,2,0,OLD,20235834,위시,2024-01-03,198540258,15.3,3204823,1.6,10345059139,21943,377,1.7,1081012,812,2432,2024-01-18
3,3,0,OLD,20212866,서울의 봄,2023-11-22,159599539,12.3,1426712,0.9,125299350877,16671,42,0.3,12855794,755,1900,2024-01-18
4,4,0,OLD,20203702,노량: 죽음의 바다,2023-12-20,111214278,8.6,-2158694,-1.9,43748592839,11893,-437,-3.5,4440557,783,1730,2024-01-18
5,5,0,OLD,20235583,인투 더 월드,2024-01-10,71860329,5.5,-1245806,-1.7,1627231397,8584,-201,-2.3,177983,555,994,2024-01-18
6,6,2,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,41856856,3.2,-448610,-1.1,8131649034,4437,20,0.5,841013,394,539,2024-01-18
7,7,0,OLD,20235854,덤 머니,2024-01-17,38740467,3.0,-12906409,-25,101524843,4367,-1550,-26.2,11512,444,793,2024-01-18
8,8,1,OLD,20235353,길위에 김대중,2024-01-10,31932507,2.5,-1364094,-4.1,693394782,3431,-210,-5.8,72394,369,520,2024-01-18
9,9,-3,OLD,20124315,엔드 오브 에반게리온,2024-01-17,24530000,1.9,-39764942,-61.8,88824942,2402,-3921,-62,8725,111,237,2024-01-18
10,10,0,OLD,20234114,괴물,2023-11-29,20613620,1.6,-2344277,-10.2,4582381222,2078,-235,-10.2,465854,173,243,2024-01-18
1,1,0,OLD,20235253,외계+인 2부,2024-01-10,500596244,32.4,115955652,30.1,8374561843,51234,10483,25.7,867165,1322,4746,2024-01-19
2,2,0,OLD,20235834,위시,2024-01-03,237056174,15.3,38515916,19.4,10582115313,25376,3433,15.6,1106388,830,2598,2024-01-19
3,3,0,OLD,20212866,서울의 봄,2023-11-22,199708347,12.9,40108808,25.1,125499059224,20032,3361,20.2,12875826,807,2003,2024-01-19
4,4,0,OLD,20203702,노량: 죽음의 바다,2023-12-20,136095434,8.8,24881156,22.4,43884688273,14095,2202,18.5,4454652,808,1830,2024-01-19
5,5,0,OLD,20235583,인투 더 월드,2024-01-10,83723109,5.4,11862780,16.5,1710954506,9635,1051,12.2,187618,567,1028,2024-01-19
6,6,0,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,53286867,3.4,11430011,27.3,8184935901,5438,1001,22.6,846451,410,583,2024-01-19
7,7,0,OLD,20235854,덤 머니,2024-01-17,39352196,2.5,611729,1.6,140877039,4279,-88,-2,15791,439,804,2024-01-19
8,8,0,OLD,20235353,길위에 김대중,2024-01-10,32806586,2.1,874079,2.7,726201368,3399,-32,-0.9,75793,358,512,2024-01-19
9,9,1,OLD,20234114,괴물,2023-11-29,23677572,1.5,3063952,14.9,4606058794,2273,195,9.4,468127,179,252,2024-01-19
10,10,15,OLD,20236907,지오디 마스터피스 더 무비,2024-01-10,50870000,3.3,37004000,266.9,449736500,2212,1609,266.8,19584,48,74,2024-01-19
1,1,0,OLD,20235253,외계+인 2부,2024-01-10,1142496720,34.3,641900476,128.2,9517058563,114994,63760,124.4,982159,1379,5242,2024-01-20
2,2,0,OLD,20235834,위시,2024-01-03,555262056,16.7,318205882,134.2,11137377369,57290,31914,125.8,1163678,938,2994,2024-01-20
3,3,0,OLD,20212866,서울의 봄,2023-11-22,381905114,11.5,182196767,91.2,125880964338,37748,17716,88.4,12913574,835,2073,2024-01-20
4,4,1,OLD,20235583,인투 더 월드,2024-01-10,278502388,8.4,194779279,232.6,1989456894,29585,19950,207.1,217203,688,1389,2024-01-20
5,5,-1,OLD,20203702,노량: 죽음의 바다,2023-12-20,243513041,7.3,107417607,78.9,44128201314,25133,11038,78.3,4479785,832,1870,2024-01-20
6,6,0,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,136692199,4.1,83405332,156.5,8321628100,13951,8513,156.5,860402,468,701,2024-01-20
7,7,0,NEW,20206946,시민덕희,2024-01-24,96494764,2.9,96494764,100,169142764,9180,9180,100,17252,271,275,2024-01-20
8,8,0,OLD,20235353,길위에 김대중,2024-01-10,78565634,2.4,45759048,139.5,804767002,7949,4550,133.9,83742,377,531,2024-01-20
9,9,-2,OLD,20235854,덤 머니,2024-01-17,51591613,1.6,12239417,31.1,192468652,5093,814,19,20884,438,711,2024-01-20
10,10,-1,OLD,20234114,괴물,2023-11-29,38969766,1.2,15292194,64.6,4645028560,3725,1452,63.9,471852,183,247,2024-01-20
1,1,0,OLD,20235253,외계+인 2부,2024-01-10,1099515520,34.9,-42981200,-3.8,10616574083,111568,-3426,-3,1093727,1357,5012,2024-01-21
2,2,0,OLD,20235834,위시,2024-01-03,499328807,15.9,-55933249,-10.1,11636706176,51208,-6082,-10.6,1214886,950,2880,2024-01-21
3,3,0,OLD,20212866,서울의 봄,2023-11-22,337310665,10.7,-44594449,-11.7,126218275003,33334,-4414,-11.7,12946908,814,1980,2024-01-21
4,4,0,OLD,20235583,인투 더 월드,2024-01-10,269438778,8.6,-9063610,-3.3,2258895672,28689,-896,-3,245892,693,1371,2024-01-21
5,5,0,OLD,20203702,노량: 죽음의 바다,2023-12-20,223659719,7.1,-19853322,-8.2,44351861033,23075,-2058,-8.2,4502860,799,1793,2024-01-21
6,6,0,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,138675013,4.4,1982814,1.5,8460303113,13944,-7,-0.1,874346,458,688,2024-01-21
7,7,0,OLD,20206946,시민덕희,2024-01-24,124096030,3.9,27601266,28.6,293238794,11841,2661,29,29093,273,279,2024-01-21
8,8,0,OLD,20235353,길위에 김대중,2024-01-10,86303072,2.7,7737438,9.8,891070074,8649,700,8.8,92391,370,519,2024-01-21
9,9,0,OLD,20235854,덤 머니,2024-01-17,40963893,1.3,-10627720,-20.6,233432545,4108,-985,-19.3,24992,411,651,2024-01-21
10,10,0,OLD,20234114,괴물,2023-11-29,35989434,1.1,-2980332,-7.6,4681017994,3506,-219,-5.9,475358,172,240,2024-01-21
1,1,0,OLD,20235253,외계+인 2부,2024-01-10,274557190,30.9,-824958330,-75,10891131273,28763,-82805,-74.2,1122490,1224,4162,2024-01-22
2,2,0,OLD,20235834,위시,2024-01-03,131586445,14.8,-367742362,-73.6,11768292621,14163,-37045,-72.3,1229049,751,2199,2024-01-22
3,3,0,OLD,20212866,서울의 봄,2023-11-22,121860214,13.7,-215450451,-63.9,126340135217,12615,-20719,-62.2,12959523,746,1782,2024-01-22
4,4,1,OLD,20203702,노량: 죽음의 바다,2023-12-20,75138159,8.5,-148521560,-66.4,44426999192,8062,-15013,-65.1,4510922,697,1491,2024-01-22
5,5,-1,OLD,20235583,인투 더 월드,2024-01-10,49338021,5.6,-220100757,-81.7,2308233693,5682,-23007,-80.2,251574,499,868,2024-01-22
6,6,0,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,35001042,3.9,-103673971,-74.8,8495304155,3646,-10298,-73.9,877992,372,535,2024-01-22
7,7,1,OLD,20235353,길위에 김대중,2024-01-10,30692762,3.5,-55610310,-64.4,921762836,3185,-5464,-63.2,95576,351,479,2024-01-22
8,8,1,OLD,20235854,덤 머니,2024-01-17,21248265,2.4,-19715628,-48.1,254680810,2340,-1768,-43,27332,390,594,2024-01-22
9,9,1,OLD,20234114,괴물,2023-11-29,15857408,1.8,-20132026,-55.9,4696875402,1573,-1933,-55.1,476931,168,229,2024-01-22
10,10,3,OLD,20124315,엔드 오브 에반게리온,2024-01-17,13793234,1.6,-9044099,-39.6,177705241,1400,-746,-34.8,17182,123,228,2024-01-22
1,1,0,OLD,20235253,외계+인 2부,2024-01-10,250775262,29.4,-23781928,-8.7,11141906535,26421,-2342,-8.1,1148911,1240,4102,2024-01-23
2,2,0,OLD,20235834,위시,2024-01-03,126208877,14.8,-5377568,-4.1,11894501498,13929,-234,-1.7,1242978,768,2129,2024-01-23
3,3,0,OLD,20212866,서울의 봄,2023-11-22,113361225,13.3,-8498989,-7,126453496442,11847,-768,-6.1,12971370,754,1751,2024-01-23
4,4,0,OLD,20203702,노량: 죽음의 바다,2023-12-20,72198084,8.5,-2940075,-3.9,44499197276,7687,-375,-4.7,4518609,699,1474,2024-01-23
5,5,0,OLD,20235583,인투 더 월드,2024-01-10,48683976,5.7,-654045,-1.3,2356917669,5608,-74,-1.3,257182,508,875,2024-01-23
6,6,0,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,33690484,4.0,-1310558,-3.7,8528994639,3588,-58,-1.6,881580,367,519,2024-01-23
7,7,1,OLD,20235854,덤 머니,2024-01-17,26943480,3.2,5695215,26.8,281624290,3026,686,29.3,30358,398,615,2024-01-23
8,8,-1,OLD,20235353,길위에 김대중,2024-01-10,28840912,3.4,-1851850,-6,950603748,3016,-169,-5.3,98592,355,488,2024-01-23
9,9,0,OLD,20234114,괴물,2023-11-29,17046878,2.0,1189470,7.5,4713922280,1697,124,7.9,478628,174,236,2024-01-23
10,10,1,OLD,20228555,더 퍼스트 슬램덩크,2023-01-04,17824591,2.1,3192105,21.8,50874926509,1690,299,21.5,4865289,153,194,2024-01-23
1,1,0,NEW,20206946,시민덕희,2024-01-24,558578398,39.1,558578398,100,861258192,61242,61242,100,91384,1136,4709,2024-01-24
2,2,-1,OLD,20235253,외계+인 2부,2024-01-10,176574471,12.4,-74200791,-29.6,11318481006,18917,-7504,-28.4,1167828,873,2750,2024-01-24
3,3,0,NEW,20236464,도그맨,2024-01-24,89678912,6.3,89678912,100,100658912,10203,10203,100,11321,496,1206,2024-01-24
4,4,-2,OLD,20235834,위시,2024-01-03,91449006,6.4,-34759871,-27.5,11985950504,9966,-3963,-28.5,1252944,628,1435,2024-01-24
5,5,-2,OLD,20212866,서울의 봄,2023-11-22,81374174,5.7,-31987051,-28.2,126534870616,8455,-3392,-28.6,12979825,624,1245,2024-01-24
6,6,-2,OLD,20203702,노량: 죽음의 바다,2023-12-20,40657877,2.8,-31540207,-43.7,44539855153,4383,-3304,-43,4522992,530,897,2024-01-24
7,7,-2,OLD,20235583,인투 더 월드,2024-01-10,33339313,2.3,-15344663,-31.5,2390256982,3975,-1633,-29.1,261157,406,542,2024-01-24
8,8,64,OLD,20161872,너의 이름은.,2017-01-04,46240500,3.2,46112500,36025.4,31541750133,3298,3282,20512.5,3892625,26,58,2024-01-24
9,9,0,NEW,20212668,도그데이즈,2024-02-07,28953000,2.0,28953000,100,31176000,3217,3217,100,3464,10,14,2024-01-24
10,10,-4,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,21552503,1.5,-12137981,-36,8550547142,2242,-1346,-37.5,883822,250,309,2024-01-24
1,1,0,OLD,20206946,시민덕희,2024-01-24,460467922,38.9,-98110476,-17.6,1321726114,50242,-11000,-18,141626,1147,4579,2024-01-25
2,2,0,OLD,20235253,외계+인 2부,2024-01-10,148335301,12.5,-28239170,-16,11466816307,15994,-2923,-15.5,1183822,853,2565,2024-01-25
3,3,1,OLD,20235834,위시,2024-01-03,92252081,7.8,803075,0.9,12078202585,10540,574,5.8,1263484,641,1423,2024-01-25
4,4,1,OLD,20212866,서울의 봄,2023-11-22,74479691,6.3,-6894483,-8.5,126609350307,7803,-652,-7.7,12987628,629,1230,2024-01-25
5,5,-2,OLD,20236464,도그맨,2024-01-24,47433237,4.0,-42245675,-47.1,148092149,5221,-4982,-48.8,16542,475,1036,2024-01-25
6,6,1,OLD,20235583,인투 더 월드,2024-01-10,37820896,3.2,4481583,13.4,2428077878,4565,590,14.8,265722,416,541,2024-01-25
7,7,-1,OLD,20203702,노량: 죽음의 바다,2023-12-20,39841227,3.4,-816650,-2,44579696380,4360,-23,-0.5,4527352,497,805,2024-01-25
8,8,0,NEW,20229551,상견니,2023-01-25,32518600,2.7,32518600,100,3644979238,4170,4170,100,365383,177,345,2024-01-25
9,9,7,OLD,20235353,길위에 김대중,2024-01-10,27285551,2.3,15063184,123.2,990111666,3005,1605,114.6,102997,141,155,2024-01-25
10,10,0,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,23278885,2.0,1726382,8,8573826027,2444,202,9,886266,255,315,2024-01-25
1,1,0,OLD,20206946,시민덕희,2024-01-24,633057014,41.9,172589092,37.5,1954783128,66955,16713,33.3,208581,1167,4888,2024-01-26
2,2,0,OLD,20235253,외계+인 2부,2024-01-10,221828287,14.7,73492986,49.5,11688644594,22999,7005,43.8,1206821,923,2862,2024-01-26
3,3,0,OLD,20235834,위시,2024-01-03,119889612,7.9,27637531,30,12198092197,13129,2589,24.6,1276613,678,1535,2024-01-26
4,4,0,OLD,20212866,서울의 봄,2023-11-22,100963502,6.7,26483811,35.6,126710313809,10172,2369,30.4,12997800,647,1338,2024-01-26
5,5,1,OLD,20235583,인투 더 월드,2024-01-10,45321103,3.0,7500207,19.8,2473398981,5271,706,15.5,270993,442,587,2024-01-26
6,6,1,OLD,20203702,노량: 죽음의 바다,2023-12-20,48148322,3.2,8307095,20.9,44627844702,5056,696,16,4532408,554,941,2024-01-26
7,7,-2,OLD,20236464,도그맨,2024-01-24,47526034,3.1,92797,0.2,195618183,4929,-292,-5.6,21471,482,1034,2024-01-26
8,8,2,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,24844535,1.6,1565650,6.7,8598670562,2525,81,3.3,888791,264,348,2024-01-26
9,9,2,OLD,20161872,너의 이름은.,2017-01-04,34617000,2.3,2966000,9.4,31608018133,2436,220,9.9,3897277,25,65,2024-01-26
10,10,2,OLD,20230956,세기말의 사랑,2024-01-24,15589978,1.0,4032961,34.9,52512395,1897,464,32.4,6224,111,140,2024-01-26
1,1,0,OLD,20206946,시민덕희,2024-01-24,1472438514,44.2,839381500,132.6,3427221642,153661,86706,129.5,362242,1272,5343,2024-01-27
2,2,0,OLD,20235253,외계+인 2부,2024-01-10,508063324,15.2,286235037,129,12196707918,52772,29773,129.5,1259593,977,3198,2024-01-27
3,3,0,OLD,20235834,위시,2024-01-03,295934728,8.9,176045116,146.8,12494026925,30604,17475,133.1,1307217,845,2012,2024-01-27
4,4,0,OLD,20212866,서울의 봄,2023-11-22,214266435,6.4,113302933,112.2,126924580244,21104,10932,107.5,13018904,715,1465,2024-01-27
5,5,0,OLD,20235583,인투 더 월드,2024-01-10,166313555,5.0,120992452,267,2639712536,17855,12584,238.7,288848,603,1024,2024-01-27
6,6,0,OLD,20203702,노량: 죽음의 바다,2023-12-20,93306820,2.8,45158498,93.8,44721151522,9656,4600,91,4542064,580,983,2024-01-27
7,7,1,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,90420857,2.7,65576322,263.9,8689091419,9275,6750,267.3,898066,389,562,2024-01-27
8,8,-1,OLD,20236464,도그맨,2024-01-24,71540303,2.1,24014269,50.5,267158486,7222,2293,46.5,28693,492,946,2024-01-27
9,9,0,OLD,20161872,너의 이름은.,2017-01-04,65545500,2.0,30928500,89.3,31673563633,4614,2178,89.4,3901891,26,86,2024-01-27
10,10,4,OLD,20235353,길위에 김대중,2024-01-10,31343179,0.9,18907917,152.1,1033890107,3186,1889,145.6,107480,156,186,2024-01-27
1,1,0,OLD,20206946,시민덕희,2024-01-24,1358771102,43.9,-113667412,-7.7,4785992744,142748,-10913,-7.1,504990,1270,5197,2024-01-28
2,2,0,OLD,20235253,외계+인 2부,2024-01-10,452620262,14.6,-55443062,-10.9,12649328180,47209,-5563,-10.5,1306802,935,3009,2024-01-28
3,3,0,OLD,20235834,위시,2024-01-03,274685186,8.9,-21249542,-7.2,12768712111,28474,-2130,-7,1335691,825,1935,2024-01-28
4,4,0,OLD,20212866,서울의 봄,2023-11-22,195195421,6.3,-19071014,-8.9,127119775665,19481,-1623,-7.7,13038385,689,1384,2024-01-28
5,5,0,OLD,20235583,인투 더 월드,2024-01-10,171148417,5.5,4834862,2.9,2810860953,18362,507,2.8,307210,594,1014,2024-01-28
6,6,1,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,90723981,2.9,303124,0.3,8779815400,9217,-58,-0.6,907283,389,548,2024-01-28
7,7,-1,OLD,20203702,노량: 죽음의 바다,2023-12-20,83086064,2.7,-10220756,-11,44804237586,8667,-989,-10.2,4550731,563,917,2024-01-28
8,8,0,OLD,20236464,도그맨,2024-01-24,63382447,2.0,-8157856,-11.4,330540933,6372,-850,-11.8,35065,494,881,2024-01-28
9,9,0,OLD,20161872,너의 이름은.,2017-01-04,77342578,2.5,11797078,18,31750906211,5518,904,19.6,3907409,25,88,2024-01-28
10,10,0,OLD,20235353,길위에 김대중,2024-01-10,34132344,1.1,2789165,8.9,1068022451,3439,253,7.9,110919,149,177,2024-01-28
1,1,0,OLD,20206946,시민덕희,2024-01-24,425729522,42.3,-933041580,-68.7,5211722266,46761,-95987,-67.2,551751,1138,4571,2024-01-29
2,2,0,OLD,20235253,외계+인 2부,2024-01-10,121589721,12.1,-331030541,-73.1,12770917901,13128,-34081,-72.2,1319930,827,2481,2024-01-29
3,3,1,OLD,20212866,서울의 봄,2023-11-22,74102305,7.4,-121093116,-62,127193877970,7802,-11679,-60,13046187,630,1236,2024-01-29
4,4,-1,OLD,20235834,위시,2024-01-03,65066237,6.5,-209618949,-76.3,12833778348,7211,-21263,-74.7,1342902,608,1284,2024-01-29
5,5,2,OLD,20203702,노량: 죽음의 바다,2023-12-20,30011652,3.0,-53074412,-63.9,44834249238,3311,-5356,-61.8,4554042,485,767,2024-01-29
6,6,2,OLD,20236464,도그맨,2024-01-24,29728411,3.0,-33654036,-53.1,360269344,3239,-3133,-49.2,38304,440,798,2024-01-29
7,7,0,NEW,20212668,도그데이즈,2024-02-07,29133000,2.9,29133000,100,60309000,3237,3237,100,6701,14,14,2024-01-29
8,8,-3,OLD,20235583,인투 더 월드,2024-01-10,28118991,2.8,-143029426,-83.6,2838979944,3223,-15139,-82.4,310433,390,541,2024-01-29
9,9,0,OLD,20161872,너의 이름은.,2017-01-04,32931000,3.3,-44411578,-57.4,31783837211,2310,-3208,-58.1,3909719,25,90,2024-01-29
10,10,-4,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,19686401,2.0,-71037580,-78.3,8799501801,2085,-7132,-77.4,909368,278,367,2024-01-29
1,1,0,OLD,20206946,시민덕희,2024-01-24,413187165,38.3,-12542357,-2.9,5624909431,46050,-711,-1.5,597801,1177,4636,2024-01-30
2,2,0,OLD,20235253,외계+인 2부,2024-01-10,122031858,11.3,442137,0.4,12892949759,13174,46,0.4,1333104,839,2448,2024-01-30
3,3,1,OLD,20235834,위시,2024-01-03,74914319,7.0,9848082,15.1,12908692667,8412,1201,16.7,1351314,628,1320,2024-01-30
4,4,-1,OLD,20212866,서울의 봄,2023-11-22,73356674,6.8,-745631,-1,127267234644,7803,1,0,13053990,645,1251,2024-01-30
5,5,2,OLD,20212668,도그데이즈,2024-02-07,36009000,3.3,6876000,23.6,96318000,4001,764,23.6,10702,19,19,2024-01-30
6,6,-1,OLD,20203702,노량: 죽음의 바다,2023-12-20,34696381,3.2,4684729,15.6,44868945619,3961,650,19.6,4558003,539,830,2024-01-30
7,7,-1,OLD,20236464,도그맨,2024-01-24,34959744,3.2,5231333,17.6,395229088,3911,672,20.7,42215,452,822,2024-01-30
8,8,0,OLD,20235583,인투 더 월드,2024-01-10,33118575,3.1,4999584,17.8,2872098519,3897,674,20.9,314330,406,574,2024-01-30
9,9,0,OLD,20161872,너의 이름은.,2017-01-04,50048156,4.6,17117156,52,31833885367,3529,1219,52.8,3913248,25,93,2024-01-30
10,10,1,OLD,20234114,괴물,2023-11-29,22902094,2.1,4821951,26.7,4843486292,2309,493,27.1,491362,125,161,2024-01-30
1,1,0,NEW,20236180,웡카,2024-01-31,1488768945,59.1,1488768945,100,1509371945,179783,179783,100,181301,1717,7405,2024-01-31
2,2,-1,OLD,20206946,시민덕희,2024-01-24,492163865,19.5,78976700,19.1,6117073296,64682,18632,40.5,662483,966,3407,2024-01-31
3,3,-1,OLD,20235253,외계+인 2부,2024-01-10,123830160,4.9,1798302,1.5,13016779919,16516,3342,25.4,1349620,663,1492,2024-01-31
4,4,0,OLD,20212866,서울의 봄,2023-11-22,54051410,2.1,-19305264,-26.3,127321286054,6983,-820,-10.5,13060973,494,740,2024-01-31
5,5,0,NEW,20234730,추락의 해부,2024-01-31,51405559,2.0,51405559,100,91970559,6792,6792,100,9779,225,316,2024-01-31
6,6,-3,OLD,20235834,위시,2024-01-03,47912526,1.9,-27001793,-36,12956605193,6158,-2254,-26.8,1357472,489,746,2024-01-31
7,7,3,OLD,20234114,괴물,2023-11-29,19301275,0.8,-3600819,-15.7,4862787567,2549,240,10.4,493911,82,103,2024-01-31
8,8,-2,OLD,20203702,노량: 죽음의 바다,2023-12-20,18560881,0.7,-16135500,-46.5,44887506500,2364,-1597,-40.3,4560367,244,304,2024-01-31
9,9,30,OLD,20236907,지오디 마스터피스 더 무비,2024-01-10,50829500,2.0,47172500,1289.9,718577000,2210,2051,1289.9,31346,29,39,2024-01-31
10,10,0,NEW,20246964,정글번치: 월드투어,2024-01-31,14638900,0.6,14638900,100,16438900,2085,2085,100,2285,157,258,2024-01-31
1,1,0,OLD,20236180,웡카,2024-01-31,773946208,46.6,-714822737,-48,2283318153,78687,-101096,-56.2,259988,1646,6886,2024-02-01
2,2,0,OLD,20206946,시민덕희,2024-01-24,351017789,21.1,-141146076,-28.7,6468091085,38132,-26550,-41,700615,965,3279,2024-02-01
3,3,0,OLD,20235253,외계+인 2부,2024-01-10,74053495,4.5,-49776665,-40.2,13090833414,7856,-8660,-52.4,1357476,635,1313,2024-02-01
4,4,0,NEW,20212668,도그데이즈,2024-02-07,67783000,4.1,67783000,100,164101000,7499,7499,100,18201,36,36,2024-02-01
5,5,0,NEW,20247074,건국전쟁,2024-02-01,52402839,3.2,52402839,100,69984839,5411,5411,100,7162,167,310,2024-02-01
6,6,-2,OLD,20212866,서울의 봄,2023-11-22,43837166,2.6,-10214244,-18.9,127365123220,4857,-2126,-30.4,13065830,498,705,2024-02-01
7,7,-2,OLD,20234730,추락의 해부,2024-01-31,43286202,2.6,-8119357,-15.8,135256761,4729,-2063,-30.4,14508,228,316,2024-02-01
8,8,0,NEW,20247383,청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,2024-02-01,35623067,2.1,35623067,100,35623067,3976,3976,100,3976,84,137,2024-02-01
9,9,-3,OLD,20235834,위시,2024-01-03,34033789,2.0,-13878737,-29,12990638982,3887,-2271,-36.9,1361359,441,632,2024-02-01
10,10,0,OLD,20246964,정글번치: 월드투어,2024-01-31,13174800,0.8,-1464100,-10,29613700,1738,-347,-16.6,4023,151,240,2024-02-01
1,1,0,OLD,20236180,웡카,2024-01-31,929687523,50.0,155741315,20.1,3213005676,92026,13339,17,352014,1681,7198,2024-02-02
2,2,0,OLD,20206946,시민덕희,2024-01-24,386938622,20.8,35920833,10.2,6855029707,40652,2520,6.6,741267,993,3448,2024-02-02
3,3,0,OLD,20235253,외계+인 2부,2024-01-10,91742348,4.9,17688853,23.9,13182575762,9498,1642,20.9,1366974,650,1349,2024-02-02
4,4,2,OLD,20212866,서울의 봄,2023-11-22,49684323,2.7,5847157,13.3,127414807543,5485,628,12.9,13071315,497,708,2024-02-02
5,5,0,OLD,20247074,건국전쟁,2024-02-01,54971764,3.0,2568925,4.9,124956603,5434,23,0.4,12596,170,316,2024-02-02
6,6,3,OLD,20235834,위시,2024-01-03,41437231,2.2,7403442,21.8,13032076213,4453,566,14.6,1365812,448,652,2024-02-02
7,7,0,OLD,20234730,추락의 해부,2024-01-31,43397230,2.3,111028,0.3,178653991,4380,-349,-7.4,18888,235,327,2024-02-02
8,8,21,OLD,20236907,지오디 마스터피스 더 무비,2024-01-10,59618500,3.2,54497000,1064.1,783317000,2595,2371,1058.5,34165,22,38,2024-02-02
9,9,1,OLD,20246964,정글번치: 월드투어,2024-01-31,18712200,1.0,5537400,42,48325900,2421,683,39.3,6444,166,265,2024-02-02
10,10,4,OLD,20235583,인투 더 월드,2024-01-10,14500539,0.8,3542885,32.3,2912070148,1779,411,30,319344,192,222,2024-02-02
1,1,0,OLD,20236180,웡카,2024-01-31,2288686938,54.6,1358999415,146.2,5501692614,226091,134065,145.7,578105,1751,8082,2024-02-03
2,2,0,OLD,20206946,시민덕희,2024-01-24,932150103,22.2,545211481,140.9,7787179810,97162,56510,139,838429,1083,4016,2024-02-03
3,3,0,OLD,20235253,외계+인 2부,2024-01-10,193727178,4.6,101984830,111.2,13376302940,19961,10463,110.2,1386935,687,1334,2024-02-03
4,4,1,OLD,20247074,건국전쟁,2024-02-01,109040503,2.6,54068739,98.4,233997106,10689,5255,96.7,23285,192,325,2024-02-03
5,5,1,OLD,20235834,위시,2024-01-03,96350277,2.3,54913046,132.5,13128426490,10125,5672,127.4,1375937,529,774,2024-02-03
6,6,-2,OLD,20212866,서울의 봄,2023-11-22,83719434,2.0,34035111,68.5,127498526977,9243,3758,68.5,13080558,493,682,2024-02-03
7,7,2,OLD,20246964,정글번치: 월드투어,2024-01-31,57969300,1.4,39257100,209.8,106295200,7227,4806,198.5,13671,189,336,2024-02-03
8,8,-1,OLD,20234730,추락의 해부,2024-01-31,66468698,1.6,23071468,53.2,245122689,6358,1978,45.2,25246,236,306,2024-02-03
9,9,1,OLD,20235583,인투 더 월드,2024-01-10,53623530,1.3,39122991,269.8,2965693678,5949,4170,234.4,325293,319,414,2024-02-03
10,10,4,OLD,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,2023-12-22,39652896,0.9,26431078,199.9,8894601233,4087,2749,205.5,919450,205,242,2024-02-03
